"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.582202566E0,-1.301182270E0,-5.312781334E0,2.536188126E0,6.029176644E0
2.590201550E0,4.809036255E-1,-4.384783745E0,1.630897999E0,4.702916655E0
2.598200183E0,1.624967337E0,-3.310755730E0,3.378454447E-1,3.703479700E0
2.606200300E0,3.783179760E0,-2.882681847E0,-2.953921795E0,5.598924691E0
2.614202254E0,7.031109333E0,-2.510786057E0,-4.665873528E0,8.804028672E0
2.622206355E0,8.825807571E0,-2.002299309E0,-6.425707817E0,1.109927037E1
2.630208816E0,7.052077293E0,-7.725067139E-1,-6.960338593E0,9.938554930E0
2.638209285E0,2.763720751E0,9.067440033E-1,-5.693589211E0,6.393535421E0
2.646211433E0,4.991741180E-1,1.600658417E0,-5.541865349E0,5.789952825E0
2.654214675E0,1.537040591E0,2.092691898E0,-6.152870655E0,6.678298470E0
2.662215925E0,3.329383373E0,2.578919888E0,-6.082007885E0,7.397732176E0
2.670216238E0,6.167675018E0,2.675315857E0,-5.785792351E0,8.869775825E0
2.678216980E0,7.998085976E0,2.720858574E0,-5.473971367E0,1.006661876E1
2.686217136E0,8.922640800E0,2.530353069E0,-2.947972536E0,9.731739186E0
2.694217058E0,8.993719101E0,2.173192501E0,-1.342196763E-1,9.253527102E0
2.702217449E0,8.990997314E0,2.086673737E0,5.951368213E-1,9.249131193E0
2.710217839E0,9.012211800E0,2.026744843E0,2.354793787E0,9.532717868E0
2.718219480E0,8.818607330E0,1.340677261E0,3.188714600E1,3.311125686E1
2.726222683E0,6.959759235E0,2.605295181E-1,2.283753204E1,2.387590824E1
2.734225847E0,4.954263687E0,-2.505273819E-1,1.082968807E1,1.191174363E1
2.742227800E0,2.109153509E0,-1.406545639E-1,3.690801620E0,4.253272720E0
2.750228972E0,-7.549769282E-1,-1.481037140E-1,8.568733931E-1,1.151588852E0
2.758231589E0,-2.737831354E0,-4.232788086E-1,1.115971804E-2,2.770380843E0
2.766237019E0,-4.849060535E0,-4.741706848E-1,3.942342699E-1,4.888112782E0
2.774239675E0,-5.858644962E0,-1.950368881E-1,1.349528909E0,6.015229709E0
2.782240652E0,-5.168269634E0,4.138087749E0,7.391103745E0,9.922862278E0
2.790243152E0,-9.520070076E0,5.907079697E0,4.453885078E0,1.205663374E1
2.798243347E0,-6.517159462E0,5.035743713E-1,9.159715772E-1,6.600451388E0
2.806246550E0,-5.190409184E0,-3.537734032E0,1.185742378E0,6.392330917E0
2.814248582E0,-3.780583620E0,-3.498930931E0,1.008648038E0,5.249066682E0
2.822253074E0,-7.994540930E-1,-2.716493607E0,8.642886877E-1,2.960651837E0
2.830254832E0,2.123607635E0,-1.855070114E0,1.262657285E0,3.089546558E0
2.838256160E0,4.540930271E0,-6.739721298E-1,1.769596100E0,4.919934605E0
2.846258113E0,5.668901920E0,2.289943695E-1,2.094228745E0,6.047700508E0
2.854261589E0,5.905522346E0,1.113046646E0,2.432206631E0,6.483031399E0
2.862265261E0,5.862630844E0,1.638148308E0,2.105715513E0,6.441118545E0
2.870268230E0,5.322167397E0,2.243644238E0,1.491069198E0,5.965123017E0
2.878270379E0,4.501147270E0,4.274863720E0,3.089886189E0,6.934131757E0
2.886272293E0,4.203524113E0,6.981401443E0,6.977165222E0,1.072802012E1
2.894273113E0,3.383841276E0,6.347907543E0,4.700774670E0,8.593229571E0
2.902273035E0,2.730006218E0,5.198409557E0,1.774694443E0,6.133998389E0
2.910272722E0,2.189269781E0,5.387260914E0,2.713981867E-1,5.821437907E0
2.918274129E0,1.704258680E0,6.492360115E0,8.155436516E-1,6.761682406E0
2.926274558E0,1.054500580E0,7.239594936E0,-3.415822983E-2,7.316069512E0
2.934275418E0,6.259519458E-1,7.264041424E0,-1.106190681E-1,7.291800205E0
2.942276824E0,2.667173445E-1,7.432688713E0,8.434762359E-1,7.485148750E0
2.950277332E0,5.213844776E-1,7.693654060E0,1.012570262E0,7.777496584E0
2.958277332E0,7.318869233E-1,7.746292114E0,-7.245669961E-1,7.814454384E0
2.966277644E0,7.697215080E-1,7.810492516E0,-5.851321816E-1,7.870110813E0
2.974276589E0,6.015037298E-1,7.920210838E0,-9.909867048E-1,8.004598748E0
2.982276550E0,3.810226321E-1,7.936720848E0,-1.454112768E0,8.077819013E0
2.990278035E0,-7.140665650E-1,5.815504074E0,-1.900470614E0,6.159688892E0
2.998279754E0,-2.769040108E0,2.336444855E-1,-2.962605953E0,4.061921577E0
3.006282097E0,-2.344069481E0,-5.682805061E0,-3.141256332E0,6.903363415E0
3.014284754E0,-5.120415688E-1,-1.174537659E1,-4.004585743E0,1.241985365E1
3.022287214E0,5.128192902E-2,-1.478435326E1,8.404443264E-1,1.480831110E1
3.030290730E0,-3.769978285E-1,-1.956163025E1,4.215928912E-1,1.956980444E1
3.038291004E0,-2.877779484E0,-2.433740044E1,-4.768139839E0,2.496649419E1
3.046291707E0,-6.896504402E0,-2.465323639E1,-6.543284416E0,2.642268738E1
3.054291355E0,-9.232358932E0,-2.393537521E1,-7.642671585E0,2.676843415E1
3.062292214E0,-8.832511902E0,-1.815408516E1,-3.170292377E0,2.043611578E1
3.070290222E0,-7.211408615E0,-1.110727596E1,1.042282462E0,1.328391306E1
3.078290066E0,-5.588442802E0,-3.905931473E0,6.413645744E0,9.360654110E0
3.086289519E0,-4.574934959E0,1.908969879E-1,6.903866291E0,8.284312965E0
3.094287566E0,-3.146366596E0,2.584293365E0,4.579527378E0,6.127827181E0
3.102283621E0,-2.114063978E0,3.889285564E0,2.948603153E0,5.318840970E0
3.110283074E0,-1.003418207E0,4.468744278E0,2.790906906E0,5.363365070E0
3.118280183E0,-9.850871563E-2,4.317049026E0,2.999441624E0,5.257686404E0
3.126280691E0,7.582353354E-1,3.576725960E0,3.047423601E0,4.759693270E0
3.134279675E0,6.163281202E-1,2.095607281E0,3.133476734E0,3.819699814E0
3.142278972E0,-2.131302357E-1,3.606157303E-1,3.291319609E0,3.317868739E0
3.150278855E0,-9.607632160E-1,-1.185187340E0,3.305089712E0,3.640240788E0
3.158279441E0,-9.809374809E-1,-1.962844849E0,2.764796972E0,3.529745110E0
3.166276472E0,-7.505559325E-1,-2.325357437E0,1.641886950E0,2.943877405E0
3.174276355E0,-3.919800520E-1,-2.361802101E0,6.920943260E-1,2.492138054E0
3.182276472E0,-4.609960318E-1,-2.080338478E0,-7.582960129E-1,2.261711380E0
3.190273464E0,-2.412439585E-1,-1.917109489E0,6.429634094E-1,2.036396177E0
3.198270144E0,3.777337074E-2,-1.634553909E0,2.137682438E0,2.691259838E0
3.206267605E0,-1.274710894E-1,-1.095224380E0,3.359272003E0,3.535600899E0
3.214265027E0,-7.111857533E-1,-3.072357178E-1,3.665955305E0,3.746919703E0
3.222265183E0,-1.088104963E0,3.909559250E-1,3.568019867E0,3.750677901E0
3.230264754E0,-9.650655389E-1,9.351520538E-1,3.143350124E0,3.418553914E0
3.238263699E0,-9.000442028E-1,1.181262016E0,2.549979210E0,2.950907232E0
3.246262371E0,-1.143306494E0,1.241288185E0,1.878997087E0,2.525584319E0
3.254263660E0,-1.431574821E0,1.065530777E0,1.085317612E0,2.088702139E0
3.262263582E0,-1.152982831E0,9.262628555E-1,2.755417824E-1,1.504412031E0
3.270263660E0,-4.808818102E-1,5.732431412E-1,-1.334457397E-1,7.600413013E-1
3.278265027E0,-2.193042040E-1,1.554841995E-1,-3.540654182E-1,4.445581971E-1
3.286265496E0,-5.350295305E-1,-2.441377640E-1,-4.259176254E-1,7.261306150E-1
3.294266160E0,-1.079064608E0,-5.380477905E-1,-4.224655628E-1,1.277635709E0
3.302267136E0,-7.870070934E-1,-9.030714035E-1,-2.079739571E-1,1.215800679E0
3.310267839E0,-5.641531944E-2,-1.135396957E0,-1.772983074E-1,1.150540581E0
3.318270261E0,1.106491089E-1,-1.202988625E0,-3.042197227E-2,1.208449566E0
3.326272175E0,-7.082490921E-1,-1.214446068E0,1.476233006E-1,1.413608385E0
3.334275418E0,-2.410686255E0,-1.409518242E0,1.417763233E-1,2.796113449E0
3.342279011E0,-3.471783638E0,-1.722661972E0,-9.834361076E-2,3.876921119E0
3.350281316E0,-4.385311127E0,-2.264955521E0,4.118564129E-1,4.952837863E0
3.358281394E0,-4.423507690E0,-2.658078194E0,1.741056919E0,5.446474012E0
3.366282957E0,-4.313424110E0,-2.929988861E0,4.092062473E0,6.628381218E0
3.374285144E0,-4.287060261E0,-3.087892532E0,6.269834518E0,8.199072561E0
3.382286082E0,-3.904336929E0,-3.051747322E0,8.190641403E0,9.573067177E0
3.390287800E0,-3.638575792E0,-2.857997894E0,9.424741745E0,1.049919724E1
3.398291472E0,-3.563662529E0,-2.811795235E0,9.913121223E0,1.090302047E1
3.406295222E0,-3.568461180E0,-2.914842606E0,9.591022491E0,1.064039168E1
3.414294636E0,-3.555200577E0,-3.149312019E0,8.718716621E0,9.928425699E0
3.422294597E0,-3.497067928E0,-3.521120071E0,7.280650139E0,8.811108733E0
3.430295769E0,-3.344589233E0,-3.837405205E0,6.012634277E0,7.878053490E0
3.438298191E0,-3.094272614E0,-4.133599281E0,4.965175629E0,7.163388517E0
3.446301121E0,-2.776988506E0,-4.319886208E0,4.455998898E0,6.799191730E0
3.454305144E0,-2.453925371E0,-4.400860786E0,4.293818474E0,6.620136137E0
3.462304207E0,-2.202970028E0,-4.399637222E0,4.456199169E0,6.638342840E0
3.470303386E0,-1.855230093E0,-4.421437263E0,4.829530716E0,6.805538414E0
3.478303621E0,-1.430979013E0,-4.393650055E0,5.266299248E0,7.006123715E0
3.486306824E0,-8.866288662E-1,-4.239362717E0,5.851719379E0,7.280173534E0
3.494309050E0,-4.532867670E-1,-4.135229111E0,6.308270454E0,7.556445250E0
3.502310847E0,-1.461195946E-2,-4.024749756E0,6.551849365E0,7.689314287E0
3.510312293E0,2.716813087E-1,-3.906907082E0,6.551421165E0,7.632748716E0
3.518311511E0,2.889442444E-1,-3.667188644E0,6.383201599E0,7.367294211E0
3.526311980E0,1.885211468E-1,-3.354589462E0,5.977088928E0,6.856704948E0
3.534312761E0,-7.621526718E-2,-2.971708298E0,5.173478127E0,5.966718939E0
3.542314207E0,-2.974138260E-1,-2.672372818E0,4.288658142E0,5.061879110E0
3.550315222E0,-4.264253378E-1,-2.367124557E0,3.237090349E0,4.032849014E0
3.558317097E0,-4.294184446E-1,-2.028374672E0,2.015218258E0,2.891333367E0
3.566320652E0,-3.119130135E-1,-1.862681389E0,9.475404024E-1,2.112984737E0
3.574322254E0,-2.109651566E-1,-1.730879784E0,3.365036845E-2,1.744013609E0
3.582321902E0,2.030467987E-1,-1.474846840E0,-8.086270094E-1,1.694189731E0
3.590319050E0,8.128547668E-1,-1.171046257E0,-2.410144091E0,2.800156557E0
3.598315535E0,1.210122108E0,-9.287824631E-1,-3.716827393E0,4.017690661E0
3.606312918E0,1.585271120E0,-7.661209106E-1,-4.520286083E0,4.851083595E0
3.614310574E0,1.595184922E0,-8.396730423E-1,-4.571049690E0,4.913670830E0
3.622310769E0,1.594490051E0,-6.366958618E-1,-4.571814060E0,4.883570819E0
3.630311550E0,1.374040246E0,-3.381414413E-1,-4.807076931E0,5.011019343E0
3.638311550E0,1.300339818E0,3.958950043E-1,-4.626861572E0,4.822391990E0
3.646313074E0,1.213292360E0,1.124843597E0,-4.539663315E0,4.831758943E0
3.654313191E0,1.125850201E0,1.973165512E0,-4.216501713E0,4.789551911E0
3.662313543E0,9.585623741E-1,2.558445930E0,-3.976769447E0,4.824850530E0
3.670312996E0,4.962440729E-1,3.020267963E0,-4.000900269E0,5.037408035E0
3.678311199E0,6.118786335E-2,3.262793064E0,-4.135835648E0,5.268272870E0
3.686307761E0,-4.228811264E-1,3.256820202E0,-3.428983212E0,4.748013494E0
3.694306550E0,-1.185961008E0,2.979335785E0,-1.874758124E0,3.714520596E0
3.702305183E0,-1.924544454E0,2.482801914E0,4.511299133E-1,3.173593373E0
3.710303621E0,-2.277798176E0,1.957030296E0,3.429966927E0,4.558838145E0
3.718301004E0,-2.068871021E0,1.645189285E0,5.020418167E0,5.673753049E0
3.726298269E0,-1.394324660E0,1.411945343E0,5.143439770E0,5.512957788E0
3.734298972E0,-8.360115290E-1,1.348091125E0,4.078974724E0,4.376562550E0
3.742297761E0,-3.388044238E-1,1.348472595E0,2.525081158E0,2.882568582E0
3.750294871E0,1.637426615E-1,1.433066368E0,1.244452953E0,1.905033865E0
3.758293972E0,7.458260655E-1,1.606889725E0,-2.854692936E-2,1.771769182E0
3.766293347E0,1.200962067E0,1.803662300E0,-9.209668636E-1,2.354503672E0
3.774292019E0,1.626689911E0,2.057549000E0,-1.646627426E0,3.096935555E0
3.782291199E0,1.897342920E0,2.316589832E0,-2.020062685E0,3.612084144E0
3.790289129E0,2.052640438E0,2.638855934E0,-2.106986284E0,3.951744502E0
3.798290105E0,2.089539289E0,2.871486664E0,-1.954930544E0,4.053808522E0
3.806292254E0,2.019824505E0,3.110044003E0,-1.729174852E0,4.091712404E0
3.814293074E0,1.864392877E0,3.355226040E0,-1.432165742E0,4.096901425E0
3.822294714E0,1.710508585E0,3.544864655E0,-1.155270576E0,4.102018423E0
3.830296316E0,1.633862138E0,3.707606316E0,-9.657448530E-1,4.165154643E0
3.838297097E0,1.557241201E0,3.751954079E0,-7.940379381E-1,4.139161245E0
3.846298191E0,1.438924074E0,3.592238426E0,-5.423024893E-1,3.907527529E0
3.854297175E0,1.432265878E0,3.366908550E0,-2.124315500E-1,3.665049235E0
3.862298660E0,1.425960302E0,3.084919453E0,2.650086880E-1,3.408859108E0
3.870301355E0,1.468010902E0,2.707609177E0,6.825778484E-1,3.154697447E0
3.878303738E0,1.519640207E0,2.297266483E0,1.088623047E0,2.961729190E0
3.886307058E0,1.546821833E0,1.930514336E0,1.468963146E0,2.877046421E0
3.894312136E0,1.506543756E0,1.492141724E0,1.879775763E0,2.833675692E0
3.902316082E0,1.418550491E0,1.087702751E0,2.226254463E0,2.855099246E0
3.910319402E0,1.240126014E0,6.837797165E-1,2.666991472E0,3.019654077E0
3.918320886E0,1.029099584E0,3.523931503E-1,3.049769402E0,3.237950013E0
3.926324597E0,7.511048317E-1,5.982494354E-2,3.355021477E0,3.438590787E0
3.934326668E0,3.852984309E-1,-1.750841141E-1,3.586493015E0,3.611376673E0
3.942328308E0,-1.295075417E-1,-3.283624649E-1,3.768142700E0,3.784639153E0
3.950332019E0,-7.145429850E-1,-4.384231567E-1,3.966189861E0,4.053819009E0
3.958338543E0,-1.333957911E0,-5.195236206E-1,4.276795864E0,4.510025650E0
3.966340300E0,-2.041856527E0,-6.091184616E-1,4.561454773E0,5.034587672E0
3.974342293E0,-2.594171762E0,-7.597761154E-1,4.697626114E0,5.419841140E0
3.982345183E0,-2.984337807E0,-8.567132950E-1,4.509881020E0,5.475331645E0
3.990347566E0,-2.916228294E0,-7.810592651E-1,4.330377102E0,5.278883110E0
3.998349871E0,-2.320400476E0,-4.951124191E-1,4.204574585E0,4.827819603E0
4.006352410E0,-1.685589671E0,-1.956100464E-1,3.948301315E0,4.297506150E0
4.014353113E0,-1.430438757E0,1.195430756E-2,3.445129871E0,3.730310681E0
4.022354402E0,-1.400607705E0,2.136421204E-1,3.162312508E0,3.465193399E0
4.030354949E0,-1.354715705E0,5.671482086E-1,3.316015244E0,3.626688411E0
4.038356668E0,-1.407536983E0,8.134918213E-1,4.018393517E0,4.334791316E0
4.046362488E0,-1.522635698E0,8.043680191E-1,5.544384003E0,5.805654257E0
4.054368308E0,-1.288092256E0,3.330688477E-1,7.273524284E0,7.394205301E0
4.062371355E0,-3.458206952E-1,-7.778530121E-1,9.684224129E0,9.721565935E0
4.070375418E0,8.610556722E-1,-1.948895454E0,1.001250076E1,1.023668803E1
4.078379675E0,2.872607470E0,-2.987446785E0,6.416059971E0,7.638228690E0
4.086384402E0,4.909168720E0,-3.595899582E0,1.363234282E0,6.236091647E0
4.094388504E0,7.072045803E0,-4.624498367E0,-3.651803970E0,9.205188169E0
4.102391629E0,8.577874184E0,-5.596735954E0,-6.656292915E0,1.221513873E1
4.110395730E0,8.008874893E0,-4.339894295E0,-3.685039043E0,9.826305119E0
4.118399402E0,7.999394894E0,-4.335954666E0,-3.637858629E0,9.799226344E0
4.126400730E0,6.283431530E0,-2.670077324E0,-1.987832069E0,7.110717337E0
4.134404519E0,4.552799702E0,-6.495666504E-1,-1.319332600E0,4.784408058E0
4.142406394E0,3.584672928E0,1.079004288E0,-1.147813320E0,3.915559433E0
4.150407410E0,2.857269764E0,2.611327648E0,-8.763514757E-1,3.968754779E0
4.158411043E0,2.544493437E0,3.305289745E0,-7.030717134E-1,4.230094205E0
4.166412449E0,2.285282135E0,3.466948986E0,-8.276765943E-1,4.234064035E0
4.174413582E0,2.301866293E0,3.627529621E0,-1.184070110E0,4.456409049E0
4.182414793E0,2.528714180E0,3.830019951E0,-1.699329019E0,4.893992985E0
4.190416785E0,2.853770971E0,3.858970642E0,-2.253571510E0,5.302287028E0
4.198420613E0,3.075345039E0,3.570882320E0,-2.910833120E0,5.539124219E0
4.206420886E0,3.057884693E0,2.884510994E0,-3.358536005E0,5.380597232E0
4.214422800E0,2.927480936E0,1.780786514E0,-3.617624044E0,4.982825400E0
4.222423894E0,2.846861839E0,6.523609161E-1,-3.637165308E0,4.664672397E0
4.230426043E0,2.667401791E0,-3.525619507E-1,-3.677079678E0,4.556341427E0
4.238427136E0,2.380129814E0,-1.138369560E0,-3.780422449E0,4.610043067E0
4.246428972E0,1.993876934E0,-1.709849358E0,-3.997673750E0,4.783359224E0
4.254430222E0,1.571357131E0,-2.172445297E0,-4.124331474E0,4.919226760E0
4.262431668E0,1.023057938E0,-2.464179039E0,-3.808840513E0,4.650386214E0
4.270436394E0,4.297726154E-1,-2.590743065E0,-3.314017057E0,4.228399601E0
4.278442957E0,-1.353191733E-1,-2.682082176E0,-3.079101562E0,4.085675282E0
4.286445379E0,-6.661992073E-1,-2.623671532E0,-2.645657778E0,3.785099572E0
4.294445222E0,-1.182148457E0,-2.424902916E0,-2.032550812E0,3.377705127E0
4.302444129E0,-1.652087688E0,-2.201204300E0,-1.333738685E0,3.058357889E0
4.310442254E0,-1.976535320E0,-1.794849396E0,-9.076520205E-1,2.819930569E0
4.318445379E0,-2.387015820E0,-1.359638214E0,-5.789805651E-1,2.807432829E0
4.326448113E0,-2.789706230E0,-1.001033783E0,-6.499648094E-2,2.964583281E0
4.334452957E0,-3.189501286E0,-7.195215225E-1,9.598568678E-1,3.407631858E0
4.342455379E0,-3.558389187E0,-5.816154480E-1,1.867632270E0,4.060598531E0
4.350459910E0,-3.845012665E0,-4.186983109E-1,2.843710899E0,4.800637702E0
4.358464246E0,-3.991135120E0,-3.957223892E-1,3.639620304E0,5.415957138E0
4.366467800E0,-3.978902817E0,-4.091186523E-1,4.246038437E0,5.833342790E0
4.374472371E0,-3.885374308E0,-4.123363495E-1,4.482309818E0,5.946196775E0
4.382473269E0,-3.662476063E0,-5.443811417E-1,4.348667145E0,5.711478589E0
4.390474871E0,-3.494546890E0,-7.543344498E-1,3.868460655E0,5.267434506E0
4.398478816E0,-3.308214903E0,-1.024188995E0,3.211806297E0,4.723234975E0
4.406480925E0,-3.041551828E0,-1.131089211E0,2.449333668E0,4.065665474E0
4.414482800E0,-2.934713602E0,-1.154375076E0,1.843475699E0,3.652879467E0
4.422484754E0,-2.832535267E0,-1.252999306E0,1.288704634E0,3.354701616E0
4.430486043E0,-2.767469883E0,-1.203395844E0,9.438054562E-1,3.161932929E0
4.438488269E0,-2.710140705E0,-1.035327911E0,7.453939915E-1,2.995392917E0
4.446490105E0,-2.619026661E0,-8.494606018E-1,7.117068768E-1,2.843837310E0
4.454494168E0,-2.521248341E0,-5.790395737E-1,7.822294235E-1,2.702565983E0
4.462499324E0,-2.393758774E0,-4.343309402E-1,9.741010666E-1,2.620610105E0
4.470503113E0,-2.229109764E0,-2.855558395E-1,1.197809458E0,2.546609506E0
4.478507488E0,-2.066445351E0,-2.233505249E-1,1.451873422E0,2.535353679E0
4.486509402E0,-1.893999815E0,-3.049650192E-1,1.772218347E0,2.611703817E0
4.494511863E0,-1.761643410E0,-5.016307831E-1,1.970754623E0,2.690519417E0
4.502515066E0,-1.584531903E0,-8.423929214E-1,2.195950985E0,2.835942156E0
4.510519207E0,-1.512315273E0,-1.145313263E0,2.332303762E0,3.006406625E0
4.518523425E0,-1.439739704E0,-1.545110703E0,2.453173161E0,3.237016536E0
4.526524402E0,-1.452752113E0,-1.812617302E0,2.536384106E0,3.439377054E0
4.534526238E0,-1.517195225E0,-1.813881874E0,2.730884552E0,3.612447818E0
4.542527136E0,-1.586146832E0,-1.553567886E0,3.026086330E0,3.753216411E0
4.550525457E0,-1.601145506E0,-1.202593803E0,3.285066843E0,3.847279942E0
4.558526355E0,-1.550544143E0,-8.351545334E-1,3.508365393E0,3.925595237E0
4.566527488E0,-1.461454630E0,-6.371765137E-1,3.585331678E0,3.923830627E0
4.574529089E0,-1.385212541E0,-5.255050659E-1,3.532293320E0,3.830413222E0
4.582532175E0,-1.315766811E0,-5.962219238E-1,3.370368481E0,3.666893315E0
4.590534597E0,-1.232841253E0,-7.731103897E-1,3.101365566E0,3.425794157E0
4.598537097E0,-1.146304488E0,-1.038442612E0,2.833620071E0,3.228278140E0
4.606538347E0,-1.064014196E0,-1.382352829E0,2.620569706E0,3.148080548E0
4.614540925E0,-1.024474502E0,-1.672252655E0,2.484407425E0,3.165163061E0
4.622541238E0,-1.024219155E0,-1.957121849E0,2.383595467E0,3.249750476E0
4.630542996E0,-1.038520217E0,-2.151235580E0,2.401101589E0,3.386979127E0
4.638546121E0,-1.064363003E0,-2.279415131E0,2.552042484E0,3.583507050E0
4.646549675E0,-1.070450783E0,-2.351664543E0,2.768766165E0,3.787117252E0
4.654551160E0,-1.159509659E0,-2.430063248E0,3.212241173E0,4.191439298E0
4.662551707E0,-1.258720040E0,-2.505214691E0,3.712851524E0,4.652498601E0
4.670554832E0,-1.395412207E0,-2.653285027E0,4.262675285E0,5.211285566E0
4.678558972E0,-1.576512694E0,-2.782444954E0,4.738825321E0,5.716979764E0
4.686562683E0,-1.699043036E0,-2.891791344E0,5.164667130E0,6.158164578E0
4.694567683E0,-1.760190010E0,-2.869164467E0,5.486800671E0,6.437029999E0
4.702571004E0,-1.810757160E0,-2.650649071E0,5.616370201E0,6.469033639E0
4.710573660E0,-1.852562189E0,-2.473579407E0,5.564804077E0,6.365345722E0
4.718575144E0,-2.022845745E0,-2.710926056E0,5.138569832E0,6.151904169E0
4.726577722E0,-2.257123709E0,-3.224641800E0,4.314559460E0,5.840235056E0
4.734581004E0,-2.402508259E0,-3.738634109E0,3.568154812E0,5.699224482E0
4.742584129E0,-2.574025631E0,-4.409106255E0,3.020182610E0,5.931890838E0
4.750586043E0,-2.837934971E0,-5.033909798E0,2.905572891E0,6.468112288E0
4.758588582E0,-3.259856462E0,-5.867208481E0,3.202437639E0,7.436827707E0
4.766589636E0,-3.621425152E0,-6.526558876E0,3.886569023E0,8.415230815E0
4.774590925E0,-3.872752666E0,-6.959019661E0,5.040914536E0,9.425337512E0
4.782588855E0,-3.800860882E0,-6.820565224E0,5.976104736E0,9.832623314E0
4.790589675E0,-3.177462339E0,-5.968856812E0,6.348377705E0,9.274988843E0
4.798588855E0,-2.267071724E0,-4.902648926E0,6.241045952E0,8.253861839E0
4.806589246E0,-1.289414644E0,-3.789723396E0,5.895131111E0,7.125809734E0
4.814590808E0,-6.697995663E-1,-2.913012505E0,5.026074409E0,5.847708721E0
4.822592800E0,-3.482480049E-1,-2.083426476E0,3.372548103E0,3.979450120E0
4.830594558E0,-2.477102280E-1,-1.423295975E0,1.679371238E0,2.215269632E0
4.838596589E0,-2.761127949E-1,-8.250732422E-1,1.282312870E-1,8.794472090E-1
4.846596668E0,-4.858672619E-1,-5.285549164E-1,-9.773780107E-1,1.212726297E0
4.854596121E0,-6.962189674E-1,-4.909315109E-1,-1.527515888E0,1.749010974E0
4.862595613E0,-8.127574921E-1,-6.022491455E-1,-1.820894361E0,2.083011053E0
4.870598660E0,-6.613084078E-1,-8.104896545E-1,-1.998326063E0,2.255555219E0
4.878599129E0,-1.824657917E-1,-1.130743027E0,-2.077213049E0,2.372063998E0
4.886602175E0,3.373317719E-1,-1.559412003E0,-2.240973473E0,2.750912689E0
4.894603738E0,1.016316652E0,-2.126038551E0,-2.451549292E0,3.400446057E0
4.902604714E0,1.705847263E0,-2.530520439E0,-2.651576042E0,4.042808935E0
4.910605183E0,2.631846666E0,-2.883982658E0,-2.850228786E0,4.834022857E0
4.918611238E0,3.449374914E0,-3.143244743E0,-3.033411503E0,5.565946475E0
4.926615027E0,4.111827850E0,-3.688329697E0,-3.282289267E0,6.425288091E0
4.934618386E0,4.305676937E0,-4.284270287E0,-3.872343540E0,7.203392969E0
4.942619285E0,4.126965523E0,-4.439108849E0,-4.254904747E0,7.405521332E0
4.950620457E0,3.950259447E0,-3.845602989E0,-4.221666336E0,6.943751054E0
4.958623464E0,3.607971191E0,-2.636058807E0,-3.768948078E0,5.845616458E0
4.966624910E0,3.616565228E0,-1.271037102E0,-3.146584272E0,4.959442705E0
