"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.299264585E1,-2.710067034E0,-3.519331455E0,2.383038044E0,5.040736805E0
4.300064718E1,-2.708186865E0,-3.529672146E0,2.384597778E0,5.047689384E0
4.300865073E1,-2.651239395E0,-3.464775562E0,2.213958502E0,4.892376956E0
4.301665698E1,-2.678279161E0,-3.403112411E0,2.190985203E0,4.853325614E0
4.302466288E1,-2.934096813E0,-3.411830902E0,2.044184446E0,4.942489683E0
4.303266866E1,-3.385538578E0,-3.541208744E0,1.747931957E0,5.201662903E0
4.304067230E1,-3.942705154E0,-3.778526783E0,1.279563427E0,5.608874321E0
4.304867608E1,-4.494188309E0,-3.938230515E0,7.732675076E-1,6.025390508E0
4.305667968E1,-5.364276886E0,-4.309883118E0,6.607429981E-1,6.912824336E0
4.306468230E1,-6.255015373E0,-4.810921669E0,1.075536251E0,7.964104648E0
4.307268605E1,-7.098160744E0,-5.385700703E0,1.769645929E0,9.084123773E0
4.308068952E1,-7.763408661E0,-6.006982803E0,2.489854336E0,1.012688161E1
4.308868964E1,-8.147295952E0,-6.341052532E0,2.926529646E0,1.073088786E1
4.309669343E1,-8.438331604E0,-6.583865166E0,3.376867056E0,1.122300993E1
4.310469718E1,-8.582318306E0,-6.750262260E0,3.803164721E0,1.156227875E1
4.311270136E1,-8.531819344E0,-6.869800568E0,4.248468399E0,1.174885462E1
4.312070616E1,-8.418021202E0,-7.064263344E0,4.595898628E0,1.191172455E1
4.312871179E1,-8.287662506E0,-7.214375019E0,4.801119328E0,1.199096758E1
4.313671390E1,-8.128555298E0,-7.242048740E0,4.758706570E0,1.188132860E1
4.314471585E1,-7.990012169E0,-7.328659534E0,4.490285873E0,1.173508467E1
4.315272026E1,-7.892819405E0,-7.408438206E0,4.186404228E0,1.160635753E1
4.316072366E1,-7.570868969E0,-7.392169476E0,3.754322052E0,1.122751801E1
4.316872827E1,-7.187102318E0,-7.276279449E0,3.528491735E0,1.081891567E1
4.317673112E1,-6.627272606E0,-7.418021679E0,3.314904928E0,1.048505520E1
4.318473769E1,-5.982069016E0,-7.607656002E0,2.879507780E0,1.009718498E1
4.319274284E1,-5.182121277E0,-7.467214584E0,2.401939392E0,9.401222656E0
4.320074733E1,-4.702651024E0,-7.234881401E0,2.384443283E0,8.952318432E0
4.320875042E1,-4.273736954E0,-6.968423843E0,2.745280504E0,8.623243210E0
4.321675323E1,-3.623917580E0,-6.689294338E0,2.958174229E0,8.162734354E0
4.322475788E1,-2.250451565E0,-6.045080185E0,3.052410603E0,7.136157031E0
4.323276198E1,-1.334036589E-1,-4.764939785E0,3.216995239E0,5.750783082E0
4.324076687E1,1.816346645E0,-3.479657173E0,3.194003105E0,5.060512327E0
4.324877409E1,4.164476395E0,-1.894495487E0,2.897272110E0,5.415363559E0
4.325677761E1,6.347819805E0,-3.183650970E-1,2.131889343E0,6.703814197E0
4.326478230E1,9.238068581E0,1.960014343E0,9.742681980E-1,9.493827776E0
4.327278730E1,1.159474850E1,4.195928574E0,3.817038536E-1,1.233651925E1
4.328079026E1,1.349256134E1,6.326904297E0,5.614376068E-2,1.490241865E1
4.328879237E1,1.429500103E1,7.575890541E0,-3.414945602E-1,1.618202059E1
4.329679444E1,1.453384781E1,8.486652374E0,-9.849047661E-1,1.685900466E1
4.330480022E1,1.443039513E1,9.135609627E0,-1.741347313E0,1.716764274E1
4.331280675E1,1.441693020E1,9.905282021E0,-2.627232552E0,1.768798573E1
4.332081401E1,1.447988510E1,1.032666206E1,-3.346670866E0,1.809716077E1
4.332882058E1,1.442602539E1,1.043913269E1,-4.108939171E0,1.827482096E1
4.333682464E1,1.399457455E1,1.023922825E1,-4.501966953E0,1.791529007E1
4.334483011E1,1.305982971E1,9.697565079E0,-4.546956062E0,1.689013706E1
4.335283862E1,1.204043770E1,9.004611015E0,-4.236360073E0,1.562056037E1
4.336084398E1,1.086616611E1,8.035717964E0,-3.763874054E0,1.402900842E1
4.336884796E1,1.009174633E1,7.178757668E0,-3.338586092E0,1.282669337E1
4.337685253E1,9.789262772E0,6.462172508E0,-2.742492199E0,1.204618623E1
4.338485374E1,1.013914585E1,5.853368759E0,-1.457580090E0,1.179782794E1
4.339285284E1,1.046992779E1,5.239506721E0,8.492732048E-2,1.170807547E1
4.340085245E1,1.016571236E1,4.046479225E0,1.039975882E0,1.099078030E1
4.340885515E1,9.322427750E0,2.828937531E0,1.127034426E0,9.807178661E0
4.341685612E1,7.774825096E0,1.648862839E0,8.905594349E-1,7.997483982E0
4.342485722E1,6.042705059E0,7.527284622E-1,7.315397263E-1,6.133191252E0
4.343286089E1,3.887157917E0,-6.229553223E-1,9.989259243E-1,4.061517328E0
4.344086202E1,2.563637495E0,-1.787834644E0,1.519597530E0,3.475308127E0
4.344886386E1,1.787540793E0,-2.531689167E0,2.257352114E0,3.834108852E0
4.345686546E1,1.328099966E0,-3.010451317E0,2.646407843E0,4.222575176E0
4.346486745E1,4.918434620E-1,-3.618028641E0,2.616470337E0,4.491988230E0
4.347287167E1,-4.452219009E-1,-4.289899349E0,2.274291039E0,4.875844408E0
4.348087390E1,-1.759269238E0,-5.191562176E0,1.848186970E0,5.784733455E0
4.348887710E1,-3.281297207E0,-6.093862057E0,1.596596718E0,7.102899915E0
4.349688089E1,-5.380452156E0,-7.000795841E0,1.499119043E0,8.955878836E0
4.350488394E1,-7.160756588E0,-7.640418053E0,1.485341787E0,1.057632560E1
4.351288671E1,-8.859404564E0,-8.340102196E0,1.582253218E0,1.226987690E1
4.352089026E1,-1.032336712E1,-8.788548470E0,1.845863342E0,1.368275208E1
4.352889476E1,-1.097263145E1,-8.970537186E0,2.143846989E0,1.433405938E1
4.353689972E1,-1.111793518E1,-8.979683876E0,2.671466827E0,1.453891125E1
4.354490417E1,-1.116893768E1,-8.959350586E0,3.250199556E0,1.468260634E1
4.355290733E1,-1.139585114E1,-9.117760658E0,3.644066811E0,1.504254651E1
4.356091030E1,-1.149291039E1,-9.419703484E0,3.687664032E0,1.531067173E1
4.356891382E1,-1.114826965E1,-9.573828697E0,3.412223101E0,1.508593314E1
4.357691737E1,-1.056834793E1,-9.337719917E0,2.923249006E0,1.440237397E1
4.358491987E1,-9.655250549E0,-8.769919395E0,2.208267927E0,1.322920242E1
4.359292343E1,-8.834033012E0,-8.369302750E0,1.540760517E0,1.226618566E1
4.360092632E1,-7.733546734E0,-7.871052742E0,8.696012497E-1,1.106875886E1
4.360893015E1,-6.500165939E0,-7.329563618E0,2.289583683E-1,9.799340896E0
4.361693503E1,-4.729717255E0,-6.444403172E0,-4.066689014E-1,8.004120010E0
4.362493776E1,-3.177123070E0,-5.456361294E0,-5.746238232E-1,6.340045907E0
4.363293773E1,-1.275025129E0,-4.149218559E0,-3.406121731E-1,4.354046438E0
4.364093866E1,3.516540527E-1,-2.918864250E0,1.470184326E-2,2.940007692E0
4.364893976E1,2.015897751E0,-1.574597836E0,4.540584087E-1,2.597955181E0
4.365693862E1,3.062741041E0,-5.549573898E-1,9.654488564E-1,3.258903479E0
4.366493972E1,3.743560791E0,1.633872986E-1,1.411618471E0,4.004198985E0
4.367294222E1,4.063912392E0,6.217756271E-1,1.599138737E0,4.411262127E0
4.368094429E1,4.021632195E0,8.997278214E-1,1.387435198E0,4.348334404E0
4.368895019E1,3.911791801E0,1.283920288E0,8.829774857E-1,4.210726261E0
4.369695421E1,3.759834290E0,1.544130325E0,3.209400177E-1,4.077216556E0
4.370495894E1,3.502836227E0,1.629209518E0,-3.507430553E-1,3.879072825E0
4.371296222E1,3.144821644E0,1.544313431E0,-7.939064503E-1,3.592366156E0
4.372096737E1,2.787161112E0,1.496317863E0,-1.346913815E0,3.438227892E0
4.372897323E1,2.769487858E0,1.581621170E0,-1.921416402E0,3.723362662E0
4.373697691E1,2.799399376E0,1.671477318E0,-2.433432579E0,4.068423209E0
4.374498104E1,2.737322330E0,1.648305893E0,-2.745135784E0,4.212554609E0
4.375298683E1,2.632271767E0,1.566268921E0,-3.039372444E0,4.315071012E0
4.376099116E1,2.598543406E0,1.529496193E0,-3.359531403E0,4.514226144E0
4.376899773E1,2.680961370E0,1.534868240E0,-3.642894983E0,4.776406415E0
4.377700347E1,2.671666145E0,1.571770668E0,-3.761518955E0,4.874144835E0
4.378500651E1,2.531666279E0,1.637269020E0,-3.401260376E0,4.545168439E0
4.379301183E1,2.434196711E0,1.560400963E0,-2.567596674E0,3.866874380E0
4.380101737E1,2.705440521E0,1.492187500E0,-1.294362307E0,3.349836672E0
4.380902472E1,7.213262558E0,3.872457504E0,2.125920057E0,8.458523508E0
4.381702980E1,7.562219620E0,4.364570618E0,2.610383272E0,9.113218042E0
4.382503222E1,3.714096785E0,1.308854103E0,1.816069603E0,4.336556559E0
4.383303429E1,3.122060299E0,9.910392761E-1,2.104963303E0,3.893621690E0
4.384103870E1,2.330491066E0,5.749053955E-1,2.474050522E0,3.447119204E0
4.384904148E1,1.302560329E0,1.343374252E-1,1.870039940E0,2.282927798E0
4.385704136E1,8.434525728E-1,3.682756424E-1,1.627099037E0,1.869355629E0
4.386504272E1,7.944340706E-1,7.373485565E-1,3.104679108E0,3.288440474E0
4.387304327E1,4.851870239E-1,1.079915047E0,6.518876076E0,6.625508905E0
4.388104308E1,1.101891518E0,9.770650864E-1,2.209707260E0,2.655490025E0
4.388904394E1,2.260457993E0,7.097530365E-1,-6.681275368E-1,2.461668969E0
4.389704499E1,1.379583836E0,4.360895157E-1,-1.645489216E0,2.191132215E0
4.390504956E1,5.398735404E-1,7.727327347E-1,-1.349310637E0,1.645970386E0
4.391305034E1,7.284159660E-1,1.050588608E0,-8.492653370E-1,1.534789189E0
4.392104933E1,1.289406657E0,1.031721115E0,-1.524572372E-1,1.658391147E0
4.392904761E1,1.473909020E0,9.576358795E-1,3.013830185E-1,1.783341247E0
4.393704995E1,1.200618267E0,6.226673126E-1,3.590264320E-1,1.399320830E0
4.394505253E1,6.308899522E-1,6.326103210E-2,1.057662964E-1,6.428145918E-1
4.395305562E1,1.847590208E-1,-4.171533585E-1,7.321166992E-2,4.620744192E-1
4.396105933E1,-7.911795378E-2,-5.442199707E-1,2.828750610E-1,6.184281100E-1
4.396906503E1,-1.782410443E-1,-5.043010712E-1,5.094065666E-1,7.386369138E-1
4.397706991E1,-3.577141166E-1,-4.817142487E-1,7.716336250E-1,9.774591847E-1
4.398507237E1,-4.393241405E-1,-4.991121292E-1,1.056468010E0,1.248296148E0
4.399307312E1,-5.741641521E-1,-5.944366455E-1,1.195699215E0,1.453518494E0
4.400107522E1,-6.914094090E-1,-7.414064407E-1,1.150387764E0,1.533337043E0
4.400907944E1,-8.928191066E-1,-8.062982559E-1,1.126660824E0,1.648213410E0
4.401708202E1,-8.628559709E-1,-8.122644424E-1,1.041556835E0,1.577699145E0
4.402508073E1,-7.944554687E-1,-7.740383148E-1,8.079290390E-1,1.372240553E0
4.403308300E1,-7.746405602E-1,-6.523122787E-1,4.209303856E-1,1.096704927E0
4.404108921E1,-6.855596900E-1,-4.639501572E-1,-9.143638611E-2,8.328279832E-1
4.404909343E1,-5.167997479E-1,-4.033622742E-1,-4.115395546E-1,7.740464513E-1
4.405709730E1,-4.739921093E-1,-3.602037430E-1,-5.779423714E-1,8.297184105E-1
4.406510089E1,-6.818696856E-1,-2.439432144E-1,-5.419354439E-1,9.045156634E-1
4.407310249E1,-9.043512344E-1,-1.766681671E-1,-4.224472046E-1,1.013668801E0
4.408110577E1,-9.599882364E-1,-2.298040390E-1,-2.297539711E-1,1.013496027E0
4.408910987E1,-1.025193214E0,-3.397893906E-1,-1.002120972E-1,1.084675261E0
4.409711194E1,-1.142254829E0,-4.663696289E-1,9.683036804E-2,1.237587511E0
4.410511409E1,-1.164132595E0,-5.556821823E-1,2.488412857E-1,1.313738700E0
4.411311858E1,-8.798345327E-1,-4.231634140E-1,4.172134399E-1,1.061717069E0
4.412112272E1,-5.863888264E-1,-2.597494125E-1,5.242214203E-1,8.283294698E-1
4.412912651E1,-5.216287971E-1,-2.814760208E-1,5.374698639E-1,8.001244946E-1
4.413713050E1,-2.979394197E-1,-5.846414566E-1,4.914116859E-1,8.197920320E-1
4.414513343E1,8.870288134E-1,-2.150310993E0,-2.947330475E-1,2.344680160E0
4.415313546E1,-1.193038523E-1,-1.463506222E0,-1.505055428E-1,1.476054128E0
4.416113808E1,-6.657455564E-1,-3.241281509E-1,4.346184731E-1,8.585857098E-1
4.416914062E1,-6.587121487E-1,7.292652130E-1,9.426231384E-1,1.361715031E0
4.417714437E1,-2.159309983E-1,1.388492584E0,9.266686440E-1,1.683226850E0
4.418514706E1,3.054691255E-1,1.445526123E0,7.881798744E-1,1.674540138E0
4.419314937E1,5.589816570E-1,1.003394127E0,3.932633400E-1,1.214049555E0
4.420115237E1,5.401397347E-1,4.935054779E-1,1.625103951E-1,7.494719596E-1
4.420915753E1,4.308405817E-1,1.459951401E-1,2.354478836E-2,4.555134957E-1
4.421715968E1,4.998483658E-1,6.662082672E-2,-6.741285324E-2,5.087545736E-1
4.422516542E1,7.553285360E-1,5.456161499E-2,-2.543134689E-1,7.988576267E-1
4.423316819E1,6.139822006E-1,4.208612442E-1,-2.832913399E-1,7.964623738E-1
4.424117417E1,4.661107659E-1,6.875791550E-1,-2.467751503E-1,8.665577391E-1
4.424917753E1,3.774659634E-1,8.353424072E-1,-2.689518929E-1,9.553076005E-1
4.425718026E1,3.426201642E-1,7.875461578E-1,-3.163757324E-1,9.152656072E-1
4.426518226E1,2.517488897E-1,5.536556244E-1,-2.978444099E-1,6.772173554E-1
4.427318230E1,1.610093415E-1,2.622747421E-1,-2.648549080E-1,4.060297658E-1
4.428118191E1,1.129163206E-1,-1.060047150E-1,-1.451592445E-1,2.122694074E-1
4.428918491E1,1.022068560E-1,-3.215017319E-1,4.013061523E-3,3.373806599E-1
4.429718745E1,9.970039129E-3,-3.125648499E-1,3.941679001E-2,3.151981446E-1
4.430519417E1,-1.076699197E-1,-2.140979767E-1,-6.152772903E-2,2.474195156E-1
4.431319968E1,-3.028543890E-1,-1.783180237E-1,-1.521553993E-1,3.829743647E-1
4.432120499E1,-3.762700558E-1,-1.095972061E-1,-5.521059036E-2,3.957763406E-1
4.432921167E1,-2.530430555E-1,-8.537006378E-2,1.157255173E-1,2.910519388E-1
4.433721605E1,-1.759998500E-1,-1.058111191E-1,1.887621880E-1,2.789320773E-1
4.434522015E1,-1.386407018E-1,-1.185588837E-1,1.598520279E-1,2.425492196E-1
4.435322503E1,-5.787423253E-2,-1.362075806E-1,2.590274811E-2,1.502427508E-1
4.436122698E1,1.337393224E-1,-3.886508942E-2,3.080177307E-2,1.426374802E-1
4.436922972E1,1.565131545E-2,-6.543540955E-2,-8.295059204E-3,6.779059304E-2
4.437723253E1,-6.910216808E-2,-3.367805481E-2,6.115818024E-2,9.823260161E-2
4.438523487E1,4.169702530E-3,4.182529449E-2,1.868629456E-1,1.915319871E-1
4.439323761E1,1.255103052E-1,7.038784027E-2,1.815824509E-1,2.316883062E-1
4.440124069E1,-7.334288955E-2,2.737998962E-3,-4.738807678E-3,7.354680403E-2
4.440924319E1,-1.580296159E-1,1.761436462E-3,-1.616768837E-1,2.260882060E-1
4.441724667E1,-1.945656836E-1,-6.128311157E-2,-3.141226768E-1,3.745456996E-1
4.442524839E1,-2.107220590E-1,-1.080961227E-1,-3.263268471E-1,4.032093365E-1
4.443325327E1,-2.977991402E-1,-2.308101654E-1,-2.009649277E-1,4.270182227E-1
4.444125694E1,-3.797584474E-1,-3.332042694E-1,-2.501735687E-1,5.637626965E-1
4.444926253E1,-2.478663623E-1,-2.816038132E-1,1.506614685E-2,3.754536322E-1
4.445726937E1,-8.535131812E-2,-1.770467758E-1,2.268538475E-1,3.001550873E-1
4.446527636E1,-2.383021414E-1,-2.984294891E-1,3.111028671E-1,4.925779781E-1
4.447328054E1,-6.698006392E-1,-5.478801727E-1,1.778454781E-1,8.834220927E-1
4.448128386E1,-5.468330979E-1,-3.508138657E-1,6.216263771E-1,8.991752655E-1
4.448928730E1,-3.576278985E-1,-9.675025940E-2,7.166934013E-1,8.067885460E-1
4.449729191E1,-7.067218423E-2,1.437091827E-2,4.974074364E-1,5.026084347E-1
4.450529589E1,1.410055459E-1,8.398056030E-3,1.676187515E-1,2.192011341E-1
4.451330249E1,1.094599217E-1,-3.136920929E-2,-3.577384949E-1,3.754228715E-1
4.452130858E1,4.660716653E-2,-4.577445984E-2,-7.131922245E-1,7.161778258E-1
4.452931233E1,1.100157797E-1,6.895065308E-4,-8.596012592E-1,8.666131040E-1
4.453731909E1,1.862986833E-1,1.120214462E-1,-8.050239086E-1,8.338581997E-1
4.454532901E1,1.444534659E-1,1.991004944E-1,-8.114702702E-1,8.479338477E-1
4.455333569E1,1.659729481E-1,2.623176575E-1,-5.785737038E-1,6.565859453E-1
4.456134062E1,2.800901830E-1,2.678985596E-1,-2.875995636E-1,4.826320108E-1
4.456934503E1,4.395204186E-1,2.170429230E-1,-4.628133774E-2,4.923695675E-1
4.457734894E1,4.693570435E-1,1.717958450E-1,-1.318335533E-1,5.169041811E-1
4.458535374E1,2.778749764E-1,1.900177002E-1,-3.582530022E-1,4.915958121E-1
4.459336058E1,1.922912002E-1,1.991071701E-1,-5.757846832E-1,6.388642832E-1
4.460136679E1,2.219837457E-1,1.470327377E-1,-5.941281319E-1,6.510634734E-1
4.460937550E1,2.084448189E-1,4.353809357E-2,-3.752985001E-1,4.315017639E-1
4.461738394E1,-7.615089417E-3,-1.078500748E-1,-6.063938141E-2,1.239627476E-1
4.462538983E1,-2.217692137E-2,-8.911800385E-2,3.059339523E-1,3.194204402E-1
4.463339616E1,2.300704420E-1,3.860378265E-2,6.698694229E-1,7.093290520E-1
4.464140249E1,2.260884643E-1,-1.026725769E-2,8.499689102E-1,8.795843101E-1
4.464940765E1,-6.374162436E-2,-2.274198532E-1,7.240414619E-1,7.615896683E-1
4.465741284E1,-1.844936907E-1,-3.333244324E-1,3.317370415E-1,5.051658775E-1
4.466541765E1,-9.575212002E-2,-2.661533356E-1,-1.346960068E-1,3.132875369E-1
4.467341956E1,-4.203084111E-2,-9.417724609E-2,-4.277839661E-1,4.400398470E-1
4.468142413E1,-2.450445294E-2,9.195804596E-2,-6.200294495E-1,6.272904181E-1
4.468942831E1,-3.225418925E-2,1.348199844E-1,-7.411739826E-1,7.540262817E-1
4.469743269E1,-7.915732265E-2,5.433177948E-2,-6.873002052E-1,6.939736278E-1
4.470543601E1,-3.930246830E-2,-1.086807251E-1,-6.068487167E-1,6.177552501E-1
4.471343972E1,1.446803510E-1,-5.948734283E-2,-6.872382164E-1,7.048173622E-1
4.472144421E1,2.568593025E-1,3.062343597E-2,-6.625270844E-1,7.112359901E-1
4.472944862E1,1.204869151E-1,1.440811157E-2,-4.918651581E-1,5.066123016E-1
4.473745237E1,-1.630894840E-1,-2.090253830E-1,-3.613109589E-1,4.481466272E-1
4.474545511E1,-3.456587493E-1,-5.390701294E-1,-3.666839600E-1,7.379252685E-1
4.475345964E1,-6.294859648E-1,-1.160014629E0,-8.243677616E-1,1.556106914E0
4.476146218E1,-7.092124224E-1,-9.206228256E-1,-7.472329140E-1,1.381624289E0
4.476946589E1,-4.739577174E-1,-1.948270798E-1,-4.803371429E-2,5.146850946E-1
4.477746726E1,-1.721301675E-1,2.295064926E-1,5.170760155E-1,5.913286992E-1
4.478546823E1,2.072545141E-1,3.003072739E-1,7.310566902E-1,8.170573888E-1
4.479346956E1,4.879999459E-1,1.876783371E-1,8.666424751E-1,1.012144399E0
4.480147655E1,5.626370907E-1,1.658229828E-1,1.083488941E0,1.232073879E0
4.480948382E1,4.585816860E-1,1.680135727E-1,9.116096497E-1,1.034194313E0
4.481748960E1,3.475185633E-1,1.831216812E-1,4.112267494E-1,5.686916048E-1
4.482549292E1,2.950260043E-1,2.018556595E-1,1.277351379E-2,3.576998926E-1
4.483349667E1,3.630513549E-1,2.388505936E-1,-2.689948082E-1,5.110910870E-1
4.484150339E1,3.934288323E-1,3.039941788E-1,-3.771610260E-1,6.240586081E-1
4.484950772E1,4.152177572E-1,3.837223053E-1,-4.376916885E-1,7.149983271E-1
4.485751136E1,3.281766176E-1,4.166774750E-1,-6.629633904E-1,8.490232432E-1
4.486551921E1,5.497574061E-2,3.001308441E-1,-9.142887592E-1,9.638593211E-1
4.487352675E1,-1.426174939E-1,1.618137360E-1,-8.249342442E-1,8.526663720E-1
4.488153327E1,-1.694962978E-1,8.581733704E-2,-3.952236176E-1,4.385149008E-1
4.488954093E1,-1.053863764E-1,4.072189331E-3,9.430694580E-2,1.414802851E-1
4.489754374E1,-4.923705757E-2,-3.746509552E-2,2.595176697E-1,2.667908209E-1
4.490554921E1,-3.502792120E-2,-1.021432877E-1,2.652997971E-1,2.864335679E-1
4.491355487E1,-3.021906316E-2,-9.006881714E-2,3.379106522E-1,3.510116700E-1
4.492155890E1,-7.752981782E-2,-1.359691620E-1,4.498319626E-1,4.762848730E-1
4.492956573E1,-1.862673908E-1,-2.884635925E-1,4.540171623E-1,5.692436814E-1
4.493757011E1,-2.460994869E-1,-5.335559845E-1,3.175892830E-1,6.679145894E-1
4.494557440E1,-5.864611268E-2,-3.550977707E-1,3.391752243E-1,4.945438566E-1
4.495357948E1,3.212721646E-2,-5.374336243E-2,2.918715477E-1,2.985121562E-1
4.496158566E1,-7.242664695E-3,1.109409332E-1,1.152577400E-1,1.601396063E-1
4.496959335E1,-3.743541241E-2,7.671546936E-2,-9.489774704E-2,1.276411209E-1
4.497759827E1,-1.205754578E-1,-1.788196564E-1,-1.833796501E-1,2.830954020E-1
4.498559995E1,-4.238790572E-1,-7.830486298E-1,-1.010341644E-1,8.961286258E-1
4.499360327E1,-2.197403312E-1,-3.190698624E-1,1.413679123E-2,3.876741403E-1
4.500160878E1,-2.600084245E-2,-1.083002090E-1,1.521587372E-1,1.885663289E-1
4.500961382E1,7.360782474E-2,1.248664856E-1,3.648571968E-1,3.925946066E-1
4.501761784E1,-1.425502449E-2,8.707714081E-2,1.950168610E-1,2.140495509E-1
4.502562273E1,-1.481591910E-1,4.929637909E-2,-7.527828217E-2,1.733438740E-1
4.503362772E1,-1.948934793E-1,-2.586460114E-2,-1.604738235E-1,2.537800109E-1
4.504163214E1,-1.062766090E-1,-3.658294678E-2,-9.174585342E-2,1.450873228E-1
4.504963628E1,-5.088116974E-2,-8.876895905E-2,-1.173305511E-2,1.029877959E-1
4.505764007E1,-6.206541508E-2,-1.732444763E-1,-5.879878998E-3,1.841204424E-1
4.506564319E1,-8.195143193E-2,-1.411094666E-1,-7.026815414E-2,1.776669137E-1
4.507364788E1,-4.899273068E-2,-4.637432098E-2,-1.497011185E-1,1.641989348E-1
4.508165362E1,-3.953165561E-2,-1.340103149E-2,-1.438679695E-1,1.498009749E-1
4.508966140E1,-5.412570387E-2,-8.057212830E-2,-1.005225182E-1,1.397363100E-1
4.509766886E1,-1.765066385E-2,-1.187744141E-1,-1.151366234E-1,1.663590978E-1
4.510567429E1,-2.594751120E-2,-1.284265518E-1,-7.196855545E-2,1.494862051E-1
4.511367804E1,-1.013053805E-1,-1.477766037E-1,-2.856063843E-2,1.814288146E-1
4.512168253E1,-1.482955366E-1,-1.053905487E-1,-1.769256592E-2,1.827888422E-1
4.512968655E1,-1.238654479E-1,-8.763980865E-2,4.239416122E-2,1.575457082E-1
4.513769085E1,-4.168167710E-2,-1.231002808E-1,1.083016396E-1,1.691753128E-1
4.514569316E1,7.952712476E-3,-1.783132553E-1,1.945557594E-1,2.640280405E-1
4.515369784E1,3.912686929E-2,-2.193126678E-1,2.571868896E-1,3.402558661E-1
4.516170159E1,7.180792838E-2,-1.201534271E-1,7.147536278E-1,7.283309502E-1
4.516970378E1,2.753200755E-2,-3.722763062E-2,5.151596069E-1,5.172362405E-1
4.517770519E1,-6.256431341E-3,-1.434230804E-2,-4.810857773E-2,5.058932678E-2
4.518570956E1,-7.846608013E-2,2.158164978E-2,-5.177779198E-1,5.241342076E-1
4.519371515E1,-8.414046466E-2,2.922725677E-2,-6.578898430E-1,6.638922321E-1
4.520172140E1,-7.511033118E-2,-3.234863281E-3,-4.782109261E-1,4.840844100E-1
4.520972691E1,-1.370149851E-1,-6.708526611E-2,-1.781668663E-1,2.345569682E-1
4.521773382E1,-1.163042188E-1,-8.561897278E-2,6.964254379E-2,1.603351606E-1
4.522573941E1,-5.097556859E-2,-9.732818604E-2,2.608103752E-1,2.830076610E-1
4.523373991E1,-3.794058412E-2,-1.230955124E-1,3.939194679E-1,4.144448580E-1
4.524174538E1,-4.405920953E-2,-1.161975861E-1,3.611278534E-1,3.819115335E-1
4.524974964E1,-7.004500926E-2,-5.327796936E-2,2.401547432E-1,2.557716677E-1
4.525775515E1,-3.137552738E-2,-1.603603363E-2,8.421659470E-2,9.129081507E-2
4.526576081E1,7.082169503E-2,1.945304871E-2,-2.046251297E-2,7.624203583E-2
4.527376519E1,1.956535131E-1,9.736824036E-2,-1.142454147E-1,2.466026889E-1
4.528176870E1,3.189844191E-1,1.695928574E-1,-6.742525101E-2,3.675036889E-1
4.528977354E1,3.277874589E-1,1.458730698E-1,-4.892873764E-2,3.621016322E-1
4.529777816E1,2.566035092E-1,5.033111572E-2,-6.870508194E-2,2.703682127E-1
4.530578112E1,1.833965182E-1,-1.095199585E-2,-1.569333076E-1,2.416242789E-1
4.531378890E1,1.300949901E-1,3.343200684E-2,-2.553334236E-1,2.885092074E-1
4.532179515E1,7.738193125E-2,7.382488251E-2,-3.553195000E-1,3.710660637E-1
4.532979886E1,-3.288038075E-2,-8.137893677E-2,-4.232206345E-1,4.322260476E-1
4.533780374E1,-2.025689930E-2,-1.400279999E-1,-3.203210831E-1,3.501767825E-1
4.534580526E1,9.645678103E-2,-1.027250290E-1,-1.651268005E-1,2.170787932E-1
4.535380866E1,2.320743352E-1,-3.221130371E-2,-1.242370605E-1,2.651997594E-1
4.536181280E1,3.104618192E-1,1.394748688E-2,-1.256208420E-1,3.352039223E-1
4.536981898E1,2.370813489E-1,-2.149295807E-2,-2.319231033E-1,3.323519807E-1
4.537782292E1,1.312263310E-1,-7.104206085E-2,-3.100042343E-1,3.440493419E-1
4.538582894E1,7.824234664E-2,-5.294609070E-2,-2.743830681E-1,2.901916976E-1
4.539383468E1,3.468874097E-2,-7.298755646E-2,-2.486643791E-1,2.614659932E-1
4.540184214E1,1.306991093E-2,-7.968807220E-2,-2.257189751E-1,2.397291537E-1
4.540984933E1,3.021218441E-2,-7.678318024E-2,-2.027955055E-1,2.189393750E-1
4.541785593E1,3.376490995E-2,-8.824539185E-2,-1.511421204E-1,1.782449407E-1
4.542586335E1,5.317629501E-2,-8.521175385E-2,-9.493017197E-2,1.382045545E-1
4.543387206E1,-3.540448844E-3,-1.298799515E-1,-6.302833557E-2,1.444088213E-1
4.544187827E1,-1.173176318E-1,-2.029943466E-1,1.824378967E-3,2.344641974E-1
4.544988581E1,-2.073091567E-1,-2.618436813E-1,9.560203552E-2,3.473887579E-1
4.545789081E1,-2.506831884E-1,-2.350206375E-1,1.329689026E-1,3.684528329E-1
4.546589499E1,-2.395733148E-1,-1.662292480E-1,1.055541039E-1,3.101116007E-1
4.547390124E1,-2.192244828E-1,-1.789369583E-1,1.357898712E-1,3.138736976E-1
4.548190753E1,-3.042305112E-1,-2.538394928E-1,1.994662285E-1,4.435960644E-1
4.548991202E1,-2.463765740E-1,-2.040328979E-1,2.435822487E-1,4.020735649E-1
4.549791730E1,-1.695508063E-1,-1.393461227E-1,2.435350418E-1,3.278324792E-1
4.550592237E1,-9.214534611E-2,-9.791088104E-2,2.038164139E-1,2.441688678E-1
